700802,5314
700810,5315
700820,5316
700780,5317
702332,5318
700684,5319
700749,5320
702185,5321
703079,5322
703131,5323
700361,5324
702878,5325
703138,5326
703182,5327
702086,5328
702081,5329
703180,5330
703164,5331
702172,5332
702199,5333
702254,5334
700211,5335
550489,25001
507174,25002
550505,25003
507412,25004
532128,25005
550508,25006
550549,25007
508054,25008
508810,25009
550570,25010
550581,25011
508366,25012
508240,25013
508826,25014
507976,25015
508746,25016
509336,25017
509435,25018
508199,25019
508695,25020
508751,25021
508543,25022
507500,25023
507559,25024
550497,25025
507530,25026
507690,25027
507565,25028
507664,25029
510084,25030
509161,25031
505830,60001
1207769,116001
550108,26110
830655,26111
832062,26112
831689,26113
831242,26114
832167,26115
830856,26116
550160,26117
830874,26118
550134,26119
550099,26120
831769,26121
830345,26122
832251,26123
830820,26124
550114,26125
550145,26126
550143,26127
831362,26128
830237,26129
550010,26130
830214,26131
550076,26132
550387,26133
830302,26134
550024,26135
550082,26136
550344,26137
833740,26138
832959,26139
831619,26140
831680,26141
550221,26142
550142,26143
830598,26144
832849,26145
834443,26146
833111,26147
550423,26148
834503,26149
833733,26150
550249,26151
550316,26152
834075,26153
833347,26154
834315,26155
833812,26156
550292,26157
834929,26158
834765,26159
834945,26160
550612,26161
550465,26162
835457,26163
836325,26164
836091,26165
550869,26166
835832,26167
835410,26168
550602,26169
550868,26170
836181,26171
550914,26172
550899,26173
550865,26174
550208,26175
550181,26176
833625,26177
832983,26178
832998,26179
550179,26180
833285,26181
503530,75001
505340,76001
503686,77001
1216104,115001
1216603,114001
1205650,113001
840876,27001
840164,27002
841259,27003
840082,27004
840051,27005
840870,27006
840977,27007
840325,27008
840417,27009
3000003,27010
840749,27011
841257,27012
840703,27013
550859,27014
850012,31001
850061,31002
850197,31003
850166,31004
850051,31005
850067,31006
850145,31007
850118,31008
870115,29001
870118,29002
870031,29003
870149,29004
870240,29005
870171,29006
550584,28001
880105,28002
880338,28003
880239,28004
880015,28005
880153,28006
880065,28007
880319,28008
550485,28009
880201,28010
880224,28011
880270,28012
880292,28013
860037,30001
860033,30002
550527,30003
860050,30004
860073,30005
507732,32001
550547,32002
550515,32003
550498,32004
507304,32005
507131,32006
550474,32007
1216970,117001
1242208,118001
820198,40001
551135,1001
551353,1002
551141,1003
750055,1004
551418,1005
750088,1006
551348,1007
880361,1008
551150,1009
750409,1010
551167,1011
551130,1012
551138,1013
750010,1014
551356,1015
551423,1016
551164,1017
551087,1018
551157,1019
750749,1020
750354,1021
551125,1022
750157,1023
750109,1024
750234,1025
750091,1026
750124,1027
750541,1028
750512,1029
750149,1030
551368,1031
750395,1032
551156,1033
551163,1034
551080,1035
750675,1036
750032,1037
750012,1038
551147,1039
750162,1040
750218,1041
750169,1042
551175,1043
750084,1044
551176,1045
750260,1046
551162,1047
551424,1048
750100,1049
750291,1050
551419,1051
750681,1052
750141,1053
551405,1054
533972,1055
534015,1056
551420,1057
920003,1058
750041,1059
750542,1060
750043,1061
750586,1062
740231,1101
710003,1102
740328,1103
551142,1104
740256,1105
740145,1106
740241,1107
740033,1108
740032,1109
740010,1110
740204,1111
740178,1112
740327,1113
740128,1114
740324,1115
740211,1116
740078,1117
730009,1201
900001,1202
551129,1203
730183,1204
730186,1205
551114,1206
551108,1207
551399,1208
551078,1209
730083,1210
900004,1211
410043,1212
900005,1213
551134,1214
551104,1215
551354,1216
551340,1217
730157,1218
551345,1219
551139,1220
730146,1221
900006,1222
900007,1223
900002,1224
710430,1301
710275,1302
711355,1303
711342,1304
710379,1305
710229,1306
711369,1307
710452,1308
710480,1309
710493,1310
710460,1311
710600,1312
710536,1313
711484,1314
710684,1315
710550,1316
710617,1317
710416,1318
710486,1319
710153,1320
710095,1321
533760,1322
710206,1323
550950,1324
710025,1325
711671,1326
710120,1327
710113,1328
711310,1329
711417,1330
710337,1331
711388,1332
710514,1333
710210,1334
710212,1335
710400,1336
710352,1337
550959,1338
711158,1339
550967,1340
550957,1341
711629,1342
551324,1343
550984,1344
533803,1345
711270,1346
551038,1347
550971,1348
551050,1349
550989,1350
551033,1351
711006,1352
551030,1353
551047,1354
551336,1355
551057,1356
551331,1357
710870,1358
551055,1359
550978,1360
550969,1361
550974,1362
551328,1363
710784,1364
550983,1365
710625,1366
710575,1367
710588,1368
710807,1369
710509,1370
533816,1371
551373,1372
551380,1373
710624,1374
551344,1375
550986,1376
711525,1377
533721,1601
720297,1602
550943,1603
920001,1604
550911,1605
720432,1606
550910,1607
550925,1608
920002,1609
550965,1610
720379,1611
720323,1612
720600,1613
720071,1614
720091,1615
720539,1616
920003,1617
720181,1618
720108,1619
410062,1620
533709,1621
920004,1622
720207,1623
550951,1624
920007,1625
720283,1626
720195,1627
720556,1628
720145,1629
920005,1630
720376,1631
720580,1632
720127,1633
720392,1634
720199,1635
720581,1636
550918,1637
720036,1638
720274,1639
720202,1640
533704,1641
720664,1642
720041,1643
920006,1644
720387,1645
550963,1646
550929,1647
720435,1648
550920,1649
720173,1650
720367,1651
720004,1652
551310,1653
550924,1654
720133,1655
720131,1656
720093,1657
720579,1658
720235,1659
720656,1660
720219,1661
720506,1662
720666,1663
720374,1664
550936,1665
550923,1666
720229,1667
720596,1668
720200,1669
720555,1670
410005,8
410006,801
410007,13
700643,14
551276,15
410009,16
700962,17
410011,18
701332,19
702712,20
410014,21
410015,22
410016,23
703163,24
701852,25
750142,34
410041,341
950001,342
410042,35
551352,36
410044,361
410045,37
410046,38
410047,381
410060,431
410083,54
410084,55
410085,56
506642,103
530158,122
530012,123
500083,124
1207796,126
550117,127
502721,227
1220718,152
1213624,153
1214175,154
1215798,155
1216093,255
1216605,355
1205673,455
701172,0
701815,0
702691,0
700688,0
700217,0
700359,0
700794,0
701236,0
702820,0
700407,0
700230,0
700540,0
702604,0
700644,0
831248,0
550153,0
832818,0
834760,0
500007,0
506147,0
506148,0
506144,0
506121,0
506120,0
506119,0
506118,0
505416,0
505435,0
505468,0
505472,0
505518,0
505546,0
505586,0
505594,0
505619,0
505647,0
505657,0
505669,0
505670,0
505811,0
505843,0
505944,0
505699,0
505706,0
505961,0
505888,0
505692,0
505879,0
505906,0
505731,0
505711,0
505743,0
505766,0
505759,0
505722,0
505693,0
505741,0
505779,0
505705,0
505768,0
505717,0
505817,0
505725,0
505730,0
505737,0
505742,0
505744,0
505790,0
505789,0
505844,0
505802,0
505799,0
505835,0
505847,0
505870,0
505796,0
505689,0
505877,0
505919,0
505679,0
505927,0
505780,0
505883,0
505734,0
505656,0
505631,0
505622,0
504575,0
504544,0
504514,0
504551,0
504465,0
504501,0
504429,0
505719,0
505723,0
505733,0
505776,0
505795,0
505836,0
505875,0
505912,0
505938,0
502404,0
502936,0
502944,0
502827,0
503012,0
503039,0
503134,0
503047,0
503172,0
503195,0
503141,0
503702,0
503092,0
503828,0
502693,0
502992,0
502986,0
503713,0
502998,0
503027,0
503061,0
503109,0
503664,0
502688,0
503764,0
503760,0
503680,0
503119,0
503639,0
503522,0
503747,0
503555,0
503150,0
503155,0
503156,0
503495,0
503448,0
503825,0
503191,0
503193,0
503248,0
503864,0
503992,0
503939,0
503967,0
503956,0
503378,0
505127,0
503994,0
504030,0
504033,0
504039,0
504044,0
503894,0
503285,0
504052,0
504078,0
504080,0
504084,0
504089,0
504093,0
503886,0
503883,0
503881,0
504103,0
503510,0
503414,0
503343,0
503537,0
503265,0
504155,0
503277,0
503833,0
503768,0
503824,0
503271,0
503272,0
503707,0
503704,0
504175,0
503569,0
504210,0
503270,0
503631,0
504231,0
504242,0
504253,0
504278,0
504259,0
504255,0
504397,0
504300,0
504328,0
504331,0
504399,0
503744,0
504446,0
503745,0
504228,0
504240,0
503267,0
503280,0
503740,0
503278,0
503660,0
503279,0
503329,0
505334,0
503450,0
503453,0
503627,0
503595,0
503384,0
505312,0
505294,0
503570,0
503568,0
503475,0
503560,0
505228,0
505225,0
503528,0
505207,0
505217,0
505203,0
505123,0
505119,0
505106,0
505096,0
505092,0
505086,0
505084,0
504938,0
504934,0
505027,0
505085,0
504922,0
503728,0
504919,0
504945,0
504946,0
504949,0
504955,0
505012,0
505010,0
503763,0
505018,0
505021,0
505023,0
505030,0
505031,0
505036,0
505040,0
503842,0
503910,0
505039,0
505042,0
505043,0
503908,0
505045,0
503927,0
505044,0
505046,0
504011,0
504073,0
504076,0
504732,0
505047,0
504075,0
504236,0
505041,0
503775,0
505053,0
505065,0
504396,0
504404,0
505068,0
504421,0
505094,0
505128,0
505139,0
504527,0
504632,0
505158,0
505220,0
505235,0
505307,0
504655,0
504668,0
504671,0
504672,0
505336,0
505293,0
505286,0
505287,0
505363,0
505337,0
506505,0
506502,0
505366,0
505374,0
505382,0
505399,0
505405,0
505289,0
505450,0
505476,0
506466,0
506464,0
506458,0
505310,0
506438,0
504180,0
506411,0
506406,0
506395,0
506397,0
506388,0
506379,0
506377,0
506365,0
506359,0
506356,0
506350,0
506340,0
506342,0
506339,0
506354,0
506351,0
506326,0
506320,0
505212,0
504675,0
506302,0
505206,0
506259,0
506258,0
506244,0
506243,0
506231,0
506225,0
506209,0
506068,0
506205,0
506196,0
506072,0
505208,0
506202,0
506200,0
506050,0
505218,0
504885,0
504795,0
506041,0
506183,0
506037,0
506178,0
506176,0
506005,0
505242,0
506172,0
505253,0
506073,0
506154,0
506151,0
506077,0
506161,0
506155,0
506012,0
506083,0
506079,0
506081,0
506076,0
504204,0
506018,0
505774,0
506020,0
504978,0
506109,0
506065,0
506044,0
506111,0
506026,0
506116,0
506034,0
506038,0
506035,0
506021,0
505764,0
506419,0
506418,0
506417,0
506019,0
505309,0
505237,0
505265,0
505308,0
505345,0
506396,0
506028,0
505745,0
505367,0
506029,0
505398,0
505379,0
505402,0
505409,0
505370,0
505783,0
505423,0
506344,0
506332,0
506338,0
506330,0
506317,0
505466,0
505513,0
505528,0
505771,0
505558,0
505682,0
506284,0
506281,0
505561,0
505239,0
505230,0
505582,0
505680,0
506245,0
505668,0
505641,0
505667,0
506240,0
505979,0
505685,0
505840,0
505837,0
505782,0
505805,0
505785,0
505769,0
505808,0
505826,0
505786,0
506197,0
505825,0
506194,0
506188,0
506192,0
506191,0
505828,0
506189,0
506187,0
505815,0
505813,0
505810,0
505801,0
505800,0
506173,0
505949,0
506152,0
505593,0
505756,0
505548,0
505702,0
506146,0
505962,0
505986,0
505695,0
505517,0
506009,0
506013,0
505992,0
506023,0
506033,0
505496,0
505495,0
505493,0
505612,0
505606,0
505621,0
505628,0
505630,0
505624,0
505633,0
505636,0
505614,0
505608,0
505572,0
505638,0
505650,0
505654,0
505514,0
504466,0
504099,0
504120,0
504134,0
504137,0
504589,0
505489,0
504512,0
504498,0
504507,0
505542,0
505524,0
504475,0
505661,0
505020,0
505024,0
505533,0
505005,0
504418,0
505025,0
504385,0
504162,0
505754,0
504341,0
505418,0
504247,0
504254,0
505395,0
504265,0
505377,0
505550,0
505552,0
505553,0
505554,0
505557,0
504289,0
504309,0
505360,0
505318,0
505314,0
505346,0
505332,0
505321,0
505569,0
505193,0
505026,0
505229,0
505150,0
505787,0
505236,0
505571,0
505838,0
505575,0
505579,0
505841,0
505578,0
505573,0
505851,0
505576,0
505873,0
504966,0
504997,0
505090,0
505003,0
505008,0
505014,0
505035,0
505580,0
505948,0
505601,0
505062,0
505643,0
505953,0
505070,0
505081,0
504857,0
504890,0
505653,0
505712,0
504843,0
505690,0
505170,0
505954,0
505192,0
504828,0
504731,0
504822,0
505698,0
505707,0
505984,0
505736,0
505317,0
505710,0
505323,0
504709,0
504667,0
504664,0
506103,0
504801,0
505996,0
504811,0
505893,0
504847,0
504852,0
504837,0
504807,0
504815,0
504831,0
504825,0
504878,0
504950,0
504957,0
504954,0
504975,0
504985,0
504951,0
504987,0
504942,0
504940,0
505006,0
504928,0
505077,0
504804,0
505135,0
505214,0
505227,0
504794,0
505898,0
506640,0
531639,0
505216,0
503814,0
503812,0
502982,0
502985,0
502984,0
503675,0
503473,0
503682,0
503826,0
502991,0
503439,0
503725,0
503705,0
503692,0
503714,0
503543,0
503718,0
503361,0
503724,0
503348,0
503283,0
503726,0
503269,0
503254,0
503669,0
503710,0
503598,0
503415,0
503596,0
503496,0
503587,0
503512,0
503599,0
503252,0
503423,0
503449,0
504530,0
504496,0
503451,0
503462,0
503540,0
503469,0
503574,0
503484,0
503464,0
503583,0
503612,0
503572,0
503557,0
503567,0
503561,0
503529,0
503547,0
505079,0
505102,0
505124,0
503526,0
503576,0
503573,0
503563,0
505125,0
504893,0
505144,0
505172,0
504952,0
505048,0
505052,0
505176,0
505059,0
504858,0
504984,0
505071,0
505067,0
505002,0
503580,0
504846,0
503606,0
503611,0
503620,0
503623,0
503643,0
504733,0
503691,0
504729,0
504703,0
504725,0
503699,0
504716,0
503709,0
504656,0
504649,0
504646,0
503711,0
503734,0
503748,0
503774,0
504645,0
504115,0
504119,0
503831,0
504145,0
504599,0
504244,0
504245,0
504577,0
504607,0
504156,0
504566,0
504565,0
504739,0
504930,0
504560,0
504707,0
504298,0
504323,0
503846,0
504552,0
504817,0
503822,0
504522,0
503986,0
504789,0
504536,0
504324,0
503875,0
504473,0
504448,0
504359,0
503932,0
503981,0
503974,0
503980,0
503988,0
504757,0
504489,0
504394,0
504365,0
503752,0
504384,0
504469,0
503991,0
504006,0
504358,0
504765,0
504029,0
504049,0
504070,0
504705,0
504048,0
504150,0
504153,0
504144,0
504221,0
504184,0
504035,0
505029,0
504034,0
505017,0
504169,0
504227,0
504216,0
504261,0
504058,0
503866,0
503743,0
504064,0
504779,0
504803,0
503532,0
504071,0
503564,0
504317,0
504810,0
504160,0
503683,0
504747,0
503818,0
505297,0
504661,0
505356,0
504658,0
505400,0
505368,0
505401,0
505415,0
505136,0
505133,0
505162,0
505189,0
505190,0
505268,0
504220,0
505250,0
505231,0
506511,0
506463,0
505449,0
506468,0
506487,0
506462,0
506401,0
506439,0
506399,0
506461,0
505475,0
506400,0
506404,0
506394,0
506392,0
506402,0
506387,0
506385,0
506376,0
506367,0
506357,0
506405,0
506324,0
506295,0
506293,0
506292,0
506164,0
506157,0
506182,0
506291,0
506129,0
506158,0
506128,0
506078,0
506084,0
506167,0
506123,0
506149,0
506097,0
506085,0
504903,0
506168,0
506091,0
504899,0
506170,0
504909,0
506092,0
504898,0
506115,0
506112,0
505016,0
504845,0
504998,0
506125,0
505373,0
504225,0
505365,0
505404,0
504793,0
506130,0
505164,0
506143,0
505454,0
504943,0
505333,0
505462,0
505408,0
505199,0
505166,0
505319,0
504690,0
505232,0
505305,0
505301,0
505262,0
505881,0
504687,0
505905,0
506113,0
505642,0
506104,0
505420,0
505426,0
505425,0
506096,0
505900,0
505635,0
506089,0
505892,0
505626,0
506082,0
505478,0
505499,0
505494,0
505491,0
505603,0
505666,0
505585,0
505591,0
505597,0
505617,0
505993,0
505649,0
505778,0
505658,0
505677,0
506004,0
505740,0
505691,0
505918,0
505930,0
505921,0
505946,0
504251,0
504264,0
504678,0
504685,0
504706,0
505645,0
504237,0
505615,0
505720,0
505747,0
505583,0
505581,0
505755,0
505574,0
504229,0
504202,0
505519,0
505530,0
505498,0
505490,0
505507,0
505485,0
504736,0
505361,0
504441,0
504476,0
504486,0
505429,0
505394,0
505444,0
505433,0
504267,0
504268,0
504262,0
505393,0
504806,0
504850,0
505492,0
505487,0
504518,0
505484,0
505480,0
505482,0
504582,0
505486,0
504598,0
505341,0
504619,0
504199,0
504192,0
505852,0
505516,0
506080,0
505943,0
505991,0
505956,0
505887,0
505895,0
504588,0
505765,0
504865,0
504627,0
504770,0
504722,0
504894,0
504867,0
504884,0
504995,0
505271,0
505022,0
505037,0
505174,0
505143,0
505161,0
505285,0
505076,0
505100,0
505179,0
505180,0
505104,0
505184,0
505185,0
505187,0
505186,0
505328,0
505353,0
505354,0
505205,0
505033,0
505357,0
505055,0
505355,0
505054,0
505248,0
505282,0
505249,0
505254,0
505251,0
505246,0
505011,0
504977,0
505211,0
504973,0
504971,0
504969,0
504968,0
505165,0
505120,0
504883,0
505716,0
507042,0
503562,0
503815,0
502421,0
502487,0
502544,0
502656,0
502781,0
502838,0
503565,0
503678,0
503701,0
504045,0
504085,0
504208,0
504854,0
504859,0
505009,0
505130,0
505223,0
505338,0
505792,0
506264,0
507096,0
531845,0
531846,0
531571,0
531623,0
531599,0
531477,0
531503,0
531506,0
531519,0
531527,0
531565,0
531520,0
531622,0
531442,0
531476,0
531356,0
531370,0
531461,0
531435,0
531423,0
531362,0
531358,0
531468,0
531360,0
531347,0
531389,0
531339,0
531363,0
531359,0
531364,0
531365,0
531367,0
531335,0
531337,0
531543,0
531523,0
531470,0
531498,0
531495,0
531499,0
531474,0
531472,0
531528,0
531578,0
531560,0
531585,0
531572,0
531568,0
531556,0
531549,0
531545,0
531541,0
531530,0
531532,0
531594,0
531633,0
531615,0
531573,0
531570,0
531558,0
531542,0
531531,0
531544,0
531680,0
531712,0
531735,0
531642,0
531025,0
531177,0
531152,0
531178,0
531196,0
531243,0
531350,0
531392,0
531451,0
531473,0
531479,0
531040,0
531047,0
531170,0
531164,0
531175,0
531199,0
531462,0
531482,0
531485,0
531053,0
531284,0
531488,0
531489,0
531490,0
531481,0
531486,0
531452,0
531466,0
531353,0
531197,0
531149,0
531154,0
531158,0
531159,0
531150,0
531155,0
531153,0
531195,0
531082,0
531042,0
531038,0
531027,0
531034,0
531032,0
530929,0
531033,0
531028,0
531030,0
531094,0
531145,0
530969,0
530996,0
531005,0
531011,0
531013,0
531036,0
531083,0
531088,0
531114,0
531115,0
531133,0
531129,0
531144,0
531097,0
531148,0
530937,0
531134,0
531130,0
531138,0
531108,0
531077,0
531086,0
531092,0
531056,0
530998,0
531001,0
531006,0
531012,0
530953,0
530954,0
530957,0
530928,0
531069,0
531026,0
531015,0
531014,0
531010,0
531007,0
531102,0
531051,0
531052,0
531060,0
530999,0
531009,0
531022,0
531072,0
531075,0
531071,0
531055,0
531046,0
531029,0
531120,0
530944,0
530940,0
531111,0
531063,0
530973,0
531002,0
531110,0
531019,0
531050,0
531373,0
531341,0
531304,0
531292,0
531377,0
531381,0
531393,0
531396,0
531406,0
531282,0
531403,0
531263,0
531369,0
531387,0
531235,0
531176,0
531426,0
531376,0
531139,0
531283,0
531264,0
531344,0
531399,0
531316,0
531400,0
531401,0
531375,0
531404,0
531384,0
531386,0
531380,0
531431,0
531439,0
531440,0
531445,0
531455,0
531420,0
531456,0
531450,0
531448,0
531444,0
531441,0
531437,0
531410,0
531412,0
531417,0
531418,0
531434,0
531428,0
531429,0
531438,0
531433,0
531402,0
531422,0
531454,0
531368,0
531379,0
531382,0
531390,0
531383,0
531408,0
531424,0
531385,0
531413,0
531457,0
531156,0
531172,0
531201,0
531248,0
531255,0
531205,0
531142,0
531267,0
531279,0
531319,0
531394,0
531121,0
531127,0
531128,0
531166,0
531338,0
531342,0
531345,0
531116,0
531349,0
531398,0
531268,0
531280,0
531323,0
531203,0
531202,0
531257,0
531258,0
531256,0
531204,0
531124,0
531160,0
531162,0
531066,0
531090,0
531084,0
531096,0
531067,0
531101,0
530885,0
531044,0
531049,0
530883,0
530880,0
530971,0
530993,0
531000,0
530867,0
530898,0
530941,0
530948,0
530921,0
530935,0
530922,0
530966,0
530949,0
530912,0
530964,0
531057,0
531054,0
530924,0
530893,0
530860,0
530822,0
530862,0
530823,0
530839,0
530829,0
530832,0
530841,0
530842,0
530848,0
530859,0
530709,0
530731,0
530778,0
530783,0
530818,0
530850,0
530725,0
530728,0
530735,0
530753,0
530759,0
530812,0
530712,0
530737,0
530726,0
530782,0
530790,0
530794,0
530816,0
530881,0
530869,0
531651,0
534263,0
534262,0
550422,0
550413,0
550386,0
550411,0
550374,0
550407,0
550403,0
550346,0
550343,0
505903,0
550332,0
550334,0
505149,0
550356,0
505322,0
505117,0
504820,0
550306,0
550261,0
550268,0
550372,0
550379,0
550364,0
550367,0
550350,0
550348,0
550342,0
550345,0
550354,0
550362,0
505773,0
505520,0
550359,0
506008,0
505866,0
505940,0
505937,0
550370,0
506027,0
506150,0
550390,0
550392,0
550395,0
550398,0
550363,0
550366,0
550421,0
550420,0
550432,0
550425,0
550438,0
550458,0
550444,0
550466,0
550457,0
550459,0
550463,0
550453,0
507044,0
507057,0
550483,0
550462,0
550449,0
550434,0
506420,0
505479,0
505829,0
550313,0
504921,0
550307,0
504702,0
550287,0
550279,0
504226,0
504626,0
550288,0
503865,0
550227,0
550236,0
502675,0
502713,0
550180,0
503616,0
503850,0
550247,0
550248,0
550256,0
504176,0
504233,0
504130,0
550271,0
550274,0
504406,0
504805,0
504802,0
550305,0
550309,0
550235,0
504260,0
550283,0
550298,0
502326,0
504872,0
503489,0
550450,0
503757,0
550240,0
504520,0
503854,0
503419,0
503904,0
503253,0
501449,0
503668,0
504248,0
504005,0
504270,0
501635,0
504046,0
531020,0
531061,0
531136,0
531059,0
531361,0
531113,0
530604,0
740014,0
534261,0
702036,0
796512,0
531224,0
534258,0
831927,0
833857,0
502645,0
502469,0
504230,0
703091,0
503472,0
503997,0
1206692,0
1207473,0
1206886,0
1206690,0
1207472,0
1208246,0
1206889,0
1206453,0
1208173,0
1208148,0
1206835,0
1207498,0
1206675,0
1208169,0
1206458,0
1206638,0
1206456,0
1206442,0
1206384,0
1206548,0
1208165,0
1208145,0
1208321,0
1207495,0
1206612,0
1206588,0
1206499,0
1208154,0
1208150,0
1206474,0
1206461,0
1206434,0
1206427,0
1208276,0
1208266,0
1206066,0
1206103,0
1207441,0
1206432,0
1206360,0
1207466,0
1207448,0
1208163,0
1205979,0
1206340,0
1208143,0
1206320,0
1206895,0
1206032,0
1206606,0
1206299,0
1206265,0
1207256,0
1206142,0
1206199,0
1206202,0
1206113,0
1208293,0
1207497,0
1206440,0
1206466,0
1206639,0
1208275,0
1207499,0
1207431,0
1208269,0
1206663,0
1206820,0
1206092,0
1207482,0
1208186,0
1207421,0
1207012,0
1208123,0
1206681,0
1208262,0
1206687,0
1207213,0
1205787,0
1207405,0
1207489,0
1207184,0
1205871,0
1205786,0
1206706,0
1205899,0
1206481,0
1206515,0
1207492,0
1208121,0
1205902,0
1207177,0
1208217,0
1205835,0
1207014,0
1208103,0
1207067,0
1206519,0
1206738,0
1207073,0
1207164,0
1205994,0
1206206,0
1206071,0
1206014,0
1207147,0
1207378,0
1206513,0
1207362,0
1208194,0
1206796,0
1206765,0
1208093,0
1206808,0
1207340,0
1208192,0
1208070,0
1208204,0
1208203,0
1206086,0
1206495,0
1206759,0
1206491,0
1208199,0
1208198,0
1207351,0
1205881,0
1206112,0
1208197,0
1207278,0
1206139,0
1206880,0
1208182,0
1207257,0
1206717,0
1206144,0
1208068,0
1206284,0
1207085,0
1206703,0
1207372,0
1206172,0
1206957,0
1206494,0
1207236,0
1206214,0
1206247,0
1206971,0
1207181,0
1208057,0
1206332,0
1206293,0
1208067,0
1208120,0
1208064,0
1208058,0
1207173,0
1207146,0
1207139,0
1207119,0
1207097,0
1206986,0
1207384,0
1207116,0
1207051,0
1206669,0
1207388,0
1207330,0
1207490,0
1208176,0
1208065,0
1207122,0
1206137,0
1208074,0
1206349,0
1206594,0
1208175,0
1206497,0
1206536,0
1208156,0
1206564,0
1206559,0
1208151,0
1207477,0
1206493,0
1206554,0
1208160,0
1208085,0
1208158,0
1207408,0
1206673,0
1208166,0
1206725,0
1206761,0
1206189,0
1208159,0
1206635,0
1206521,0
1206400,0
1206854,0
1206861,0
1206300,0
1206584,0
1208136,0
1206892,0
1206730,0
1208142,0
1206932,0
1206539,0
1206527,0
1207032,0
1207127,0
1206455,0
1206486,0
1208152,0
1207133,0
1207132,0
1207103,0
1207192,0
1207183,0
1208097,0
1207231,0
1206893,0
1208139,0
1207322,0
1207297,0
1208125,0
1206448,0
1206498,0
1207425,0
1206526,0
1208096,0
1206523,0
1206485,0
1206450,0
1207300,0
1206905,0
1206575,0
1206535,0
1206923,0
1207444,0
1206413,0
1206479,0
