1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,52,1510,21,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,44,43,,,,,,,,,,,,,,,,,,,,,,,,,
12,52,910,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,35,43,,,,,,,,,,,,,,,,,,,,,,,,,
13,36,756,16,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,41,43,,,,,,,,,,,,,,,,,,,,,,,,,
14,26,1088,18.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,47,43,,,,,,,,,,,,,,,,,,,,,,,,,
15,52,1101.333333,19,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,31,43,31,43,,,,,,,,,,,,,,,,,,,,,,,
16,52,1219,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,32,33,43,,,,,,,,,,,,,,,,,,,,,,,,
17,26,608,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,48,43,,,,,,,,,,,,,,,,,,,,,,,,,
18,52,608,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,48,43,,,,,,,,,,,,,,,,,,,,,,,,,
19,26,608,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,43,41,48,43,,,,,,,,,,,,,,,,,,,,,,,,
20,52,1058,20.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,37,43,,,,,,,,,,,,,,,,,,,,,,,,,
21,52,2693.2,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,96,94,96,,,,,,,,,,,,,,,,,,,,,,,,,
22,26,1402,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,100,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
23,52,1698,20,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,102,101,97,96,102,,,,,,,,,,,,,,,,,,,,,,,
24,52,2626.571429,21.64285714,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,8,0,96,100,90,88,87,90,91,96,,,,,,,,,,,,,,,,,,,,
25,26,1014,18.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,41,43,45,41,,,,,,,,,,,,,,,,,,,,,,,,
26,52,4608,24.8,0,0,0.222222222,0,0.111111111,0.222222222,0,0,0,0.111111111,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,43,41,171,168,169,170,171,43,,,,,,,,,,,,,,,,,,,,
27,52,4275.6,24.2,0,0,0.428571429,0,0,0,0,0,0,0.285714286,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,5,9,18,19,26,170,169,168,2,,,,,,,,,,,,,,,,,,
28,52,700,16.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,801,9,,,,,,,,,,,,,,,,,,,,,,,,,
29,52,1147,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26,24,34,26,,,,,,,,,,,,,,,,,,,,,,,,
30,52,364,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,107,105,107,,,,,,,,,,,,,,,,,,,,,,,,,
31,52,2468,21.33333333,0,0,0,0,0,0.4,0,0,0.2,0,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,4,6,24,26,37,35,30,1,,,,,,,,,,,,,,,,,,
32,52,3713,22.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,30,26,25,24,41,43,45,43,30,28,17,10,9,,,,,,,,,,,,,,
33,52,3362.5,22,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,8,0,37,43,50,55,50,53,43,37,,,,,,,,,,,,,,,,,,,,
34,52,2468,22,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,
35,52,1440,19.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,26,24,30,32,30,,,,,,,,,,,,,,,,,,,,,,
36,52,3380,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,107,108,55,107,,,,,,,,,,,,,,,,,,,,,,,,
37,52,319,14.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,37,43,,,,,,,,,,,,,,,,,,,,,,,,,
38,52,1341,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,26,33,43,33,13,9,,,,,,,,,,,,,,,,,,,,,
39,52,4157,23.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,52,50,109,167,112,110,167,109,107,208,52,,,,,,,,,,,,,,,,,
40,52,1309.666667,18.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,65,66,87,66,65,,,,,,,,,,,,,,,,,,,,,,,
41,52,3132,22.5,0,0,0,0,0,0.333333333,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,41,49,41,43,,,,,,,,,,,,,,,,,,,,,,,
42,52,2496,22,0,0,0,0,0,0.25,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,41,49,41,43,,,,,,,,,,,,,,,,,,,,,,,
43,52,831.2857143,17.35714286,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48,53,48,43,48,,,,,,,,,,,,,,,,,,,,,,,
44,52,4925,24.5,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,15,0,14,13,16,9,10,26,24,43,53,50,51,41,43,26,14,,,,,,,,,,,,,
45,52,1685.666667,20.25,0,0,0.2,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,6,7,30,24,37,26,30,5,,,,,,,,,,,,,,,,,,,
46,52,2552,22,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,66,86,88,89,86,66,,,,,,,,,,,,,,,,,,,,,,
47,52,5787.714286,25,0,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,43,25,21,19,18,26,24,43,107,106,208,43,,,,,,,,,,,,,,,,
48,52,7506.666667,25.375,0,0,0.142857143,0,0,0.285714286,0,0,0,0,0.285714286,0,0.142857143,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,10,16,19,43,107,105,104,107,43,19,9,,,,,,,,,,,,,,,,
49,52,6095,25.1875,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,19,21,24,25,43,167,110,112,111,167,43,25,18,,,,,,,,,,,,,,
50,52,1127.333333,17.66666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.285714286,0,0,0,0,0,0,0,0,0,9,0,138,137,136,128,124,123,128,131,138,,,,,,,,,,,,,,,,,,,
51,26,1139,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,122,124,127,124,123,122,,,,,,,,,,,,,,,,,,,,,,
52,52,1560,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,124,127,124,115,122,124,,,,,,,,,,,,,,,,,,,,,,
53,36,1120,20,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,124,227,124,,,,,,,,,,,,,,,,,,,,,,,,,
54,30,1020,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,4,0,135,133,131,135,,,,,,,,,,,,,,,,,,,,,,,,
55,36,1210,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,3,0,123,124,123,,,,,,,,,,,,,,,,,,,,,,,,,
56,36,1195,19,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.333333333,0,0,0,0,0,0,0,0,0,7,0,131,123,124,126,124,123,131,,,,,,,,,,,,,,,,,,,,,
57,52,1170,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,123,124,123,,,,,,,,,,,,,,,,,,,,,,,,,
58,30,1120,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,7,0,137,131,121,122,115,138,137,,,,,,,,,,,,,,,,,,,,,
59,52,907,17.5,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,4,0,137,138,117,137,,,,,,,,,,,,,,,,,,,,,,,,
60,52,527.5,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,124,127,124,,,,,,,,,,,,,,,,,,,,,,,,,
61,52,1048.666667,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,124,131,117,116,139,131,124,125,124,,,,,,,,,,,,,,,,,,,
62,12,1022,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,5,0,134,135,130,131,134,,,,,,,,,,,,,,,,,,,,,,,
63,52,993,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5,0,139,137,139,118,139,,,,,,,,,,,,,,,,,,,,,,,
64,52,2449,19.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0,0,9,0,113,115,121,122,128,124,123,122,113,,,,,,,,,,,,,,,,,,,
65,52,1100,18.88125758,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,32,30,,,,,,,,,,,,,,,,,,,,,,,,,
66,52,1000,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,
67,52,1466.666667,18.66666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,43,41,49,42,41,43,37,,,,,,,,,,,,,,,,,,,,
68,52,1030,17,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,3,0,53,491,53,,,,,,,,,,,,,,,,,,,,,,,,,
69,104,1834,18.5,0.125,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,3,0,53,49,53,,,,,,,,,,,,,,,,,,,,,,,,,
70,52,968,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,152,140,152,,,,,,,,,,,,,,,,,,,,,,,,,
71,52,1550,18,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,139,146,147,139,,,,,,,,,,,,,,,,,,,,,,,,
72,52,1036,18.88125758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,152,144,140,152,,,,,,,,,,,,,,,,,,,,,,,,
73,52,357,14,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,34,35,,,,,,,,,,,,,,,,,,,,,,,,,
74,52,813,16.75,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,35,34,35,43,,,,,,,,,,,,,,,,,,,,,,,
75,52,1305,18,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,137,138,118,137,,,,,,,,,,,,,,,,,,,,,,,,
76,52,1043,18.5,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,148,139,118,139,146,148,,,,,,,,,,,,,,,,,,,,,,
77,312,220,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,
78,52,993,19.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,151,152,149,117,151,,,,,,,,,,,,,,,,,,,,,,,
79,36,1726.8,19.5,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,133,137,138,92,88,90,92,72,138,133,,,,,,,,,,,,,,,,,,
80,52,3189.666667,22.41666667,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,84,83,81,78,92,67,87,90,91,90,88,86,66,92,78,84,,,,,,,,,,,,
81,52,5440.2,24.16666667,0,0,0,0,0,0,0,0,0.181818182,0.181818182,0,0,0,0.181818182,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,27,26,24,21,19,18,9,64,65,88,89,27,,,,,,,,,,,,,,,,
82,52,875,18,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,16,1,2,16,9,,,,,,,,,,,,,,,,,,,,,,
83,52,698,16.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,18,5,6,18,1,,,,,,,,,,,,,,,,,,,,,
84,52,854.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,5,1,2,18,,,,,,,,,,,,,,,,,,,,,,,
85,52,838.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,74,72,73,74,,,,,,,,,,,,,,,,,,,,,,,,
86,26,395,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,74,69,74,,,,,,,,,,,,,,,,,,,,,,,,,
87,52,1034,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,74,92,74,,,,,,,,,,,,,,,,,,,,,,,,,
88,52,520,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,26,34,24,,,,,,,,,,,,,,,,,,,,,,,,
89,52,1105.333333,18.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,10,26,35,38,37,26,24,21,9,,,,,,,,,,,,,,,,,,
90,52,1032.5,18.88125758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,10,14,13,9,,,,,,,,,,,,,,,,,,,,,,,
91,52,5778,25.05,0,0,0,0,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,84,82,80,43,36,30,26,23,43,84,,,,,,,,,,,,,,,,,,
92,52,5606.666667,25,0,0,0,0,0,0.142857143,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,60,58,1,4,6,30,21,26,23,4,1,60,,,,,,,,,,,,,,,,
93,52,4856,23.5,0,0,0,0.066666667,0,0.133333333,0,0.133333333,0.133333333,0,0.133333333,0,0,0,0.133333333,0.133333333,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,63,61,1,6,4,3,1,63,,,,,,,,,,,,,,,,,,,,
94,52,4116.3,24.05,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,19,18,9,84,80,79,9,,,,,,,,,,,,,,,,,,,,
95,52,4441.555556,24.22222222,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,18,19,2,84,82,16,,,,,,,,,,,,,,,,,,,,,
96,52,4454.444444,23.94444444,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,18,9,64,67,80,84,9,19,,,,,,,,,,,,,,,,,,,
97,52,4234.9,24.4,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,21,26,23,9,84,80,81,9,21,,,,,,,,,,,,,,,,,,,
98,52,3679.166667,23.75,0,0,0,0.1,0,0,0,0.2,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,63,61,59,1,5,30,23,18,9,63,,,,,,,,,,,,,,,,,,
99,52,7378.444444,25,0,0,0,0.090909091,0,0,0,0.181818182,0.181818182,0,0,0,0,0,0.181818182,0.181818182,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,57,63,61,14,13,16,57,,,,,,,,,,,,,,,,,,,,,
100,52,6802,24.91666667,0,0,0,0,0,0,0,0.181818182,0.272727273,0,0,0,0,0,0.272727273,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,57,58,59,18,26,23,19,18,57,,,,,,,,,,,,,,,,,,,
101,52,5102.333333,24.91666667,0,0,0,0,0,0,0,0.272727273,0.181818182,0,0,0,0,0,0.272727273,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,58,59,9,10,16,19,18,9,57,59,58,,,,,,,,,,,,,,,,,
102,42,8785.111111,25.05555556,0,0,0,0.1,0,0,0,0.2,0.2,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,134,135,137,138,128,43,26,16,18,19,23,26,25,43,128,134,,,,,,,,,,,,
103,47,8549,25,0,0,0,0.1,0,0,0,0.2,0.2,0.1,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,119,135,137,136,113,43,26,19,18,21,30,26,23,43,113,119,,,,,,,,,,,,
104,48,5393.833333,25.25,0,0,0,0.1,0,0,0,0.2,0.2,0,0,0.1,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,133,134,113,43,36,26,21,19,63,61,9,18,19,26,23,43,113,133,,,,,,,,,,
105,52,8549,25.1,0,0,0,0.111111111,0,0,0,0.222222222,0.222222222,0,0,0,0,0,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,152,154,140,151,113,43,26,21,30,23,43,152,,,,,,,,,,,,,,,,
106,52,13145,24.5,0,0,0,0.076923077,0,0,0,0.153846154,0.153846154,0.076923077,0,0,0,0,0.153846154,0.153846154,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,152,140,154,151,26,14,13,16,18,19,43,152,,,,,,,,,,,,,,,,
