0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,331,271,252,361,485,486,491,492,501,691,841,971,203,208,210,215,223,323,423,231,232
1,0,0,0,0,0,0,0,1708.541754,81198.08273,17176.105,3743.687614,19862.00659,12483.40607,21753.38628,2862.364256,43768.1042,7309.942483,86778.23025,53505.56354,4617.563069,16133.1004,229.3260195,31287.70036,25873.76227,12486.12911,40755.97291,11117.70761,13478.60456,13111.40203,49142.08572,31290.73165,2798.873577,4978.218737,5357.088205,32343.80083,18513.48754,85049.9532,14984.55947,5076.723001,4098.463857,33529.93867,9930.195789,27563.69956,12067.98037,25598.65509,1087.086351,10475.5483,516.0006043,1306.922368,4218.443551,743.2246235,3108.678274,2849.916667,2174.434477,3796.839654,5621.393811,3229.907986,9954.067085,25845.44163,10361.56526,38872.66591,31250.22723,9402.947257,4105.112646,138.9291534,306.6509884,385.7584435,113.4496044,1128.551105,798.3074882,907.419929,2145.882514,507.8607716,19.06575832,4147.924305,1850.381072,1574.15324,1259.142607,7470.925284,4048.405541,3845.316251,1622.142528,12415.21703,357.7799674,3061.33184,4005.784257,5178.609472,2024.22965,3673.084576,1632.911522,797.4946807,190.0005647,460.230861,340.1615392,2757.7004,699.2755559,512.9938499,923.474456,700.3184501,477.9501737,1074.218681,1128.400687,3330.859554,1518.628925,2730.416722,16695.07577,4071.809474,500.825256,4945.305082,453.8535231,704.9669843,342.1940666,1186.406068,1573.301831,540.686049,1442.491183,1209.062069,1180.124214,1171.570026,1073.82245,1285.723105,476.9341466,1531.808881,879.6012052,757.9246592,2443.226576,606.1696693,2691.800794,259.9539711,226.9826733,2804.819476,866.1957656,1728.10547,2997.000411,1946.21367,2962.514901,3820.027531,801.5117339,10668.79291,3948.3306,5358.193297,1219.325181,622.249208,558.7999374,485.567,721.8510043,728.5275003,7797.36462,3577.83634,19904.92745,26243.01662,6926.100118,15496.69835,6779.920228,1376.472796,1571.081624,1477.777574,1529.35953,3334.608895,237.1992195,95.22078984,1053.641981,1272.413179,4048.649692,2220.759231,417.9381757,5193.431235,10166.09262,11080.93619,2950.87831,2132.994713,2772.705867,884.8343812,2773.309056,2288.341567,1722.782894,409.9211117,473.9495076,411.6703038,436.4615061,480.5189923,2073.840187,116.2428576,612.3827863,2205.727125,1593.674623,992.5259333,848.6379635,412.8678483,262.5985564,1299.235627,717.5105373,650.265444
2,0,0,0,0,0,0,0,1142.283378,54286.77409,11483.46489,2502.925155,13279.1838,8346.057226,14543.70752,1913.696931,29262.13409,4887.223723,58017.50513,35772.3279,3087.173918,10786.1411,153.3209824,20918.08407,17298.47602,8347.877777,27248.3071,7432.989314,9011.419186,8765.917817,32855.0283,20920.11071,1871.248833,3328.298241,3581.599804,21624.1634,12377.60157,56862.02728,10018.25865,3394.155446,2740.118659,22417.18209,6639.052024,18428.32097,8068.315189,17114.54703,726.7956233,7003.659504,344.9836166,873.7718548,2820.333737,496.8992601,2078.375615,1905.37482,1453.766262,2538.461126,3758.307162,2159.426421,6655.011707,17279.54163,6927.453626,25989.18055,20893.03058,6286.548356,2744.563853,92.88415825,205.0183006,257.9073394,75.84924221,754.5178018,533.7261276,606.6756632,1434.677216,339.5415513,12.74683441,2773.186535,1237.113191,1052.434965,841.8276386,4994.852335,2706.651064,2570.871227,1084.519264,8300.467937,239.2017103,2046.72111,2678.155662,3462.273899,1353.343503,2455.721932,1091.719114,533.1827072,127.0290799,307.6975212,227.4225205,1843.721595,467.516139,342.9733844,617.4092723,468.213389,319.5441596,718.1926582,754.4172368,2226.919824,1015.312956,1825.480489,11161.86216,2722.298281,334.8378018,3306.29309,303.4338109,471.3212693,228.7814116,793.1980168,1051.865736,361.4876166,964.4093845,808.3451877,788.9981441,783.2790528,717.927749,859.5986183,318.8648722,1024.124707,588.0768402,506.7272942,1633.473165,405.2681393,1799.662956,173.7979768,151.7542865,1875.224095,579.114337,1155.363133,2003.71091,1301.184194,1980.65486,2553.963894,535.8683969,7132.857465,2639.743749,3582.338637,815.2068181,416.0184705,373.5980573,324.6365573,482.6094543,487.0731733,5213.100573,2392.041617,13307.87949,17545.34919,4630.597421,10360.66043,4532.865622,920.2713313,1050.381367,988.0008816,1022.487139,2229.426529,158.5847844,63.66196507,704.4356499,850.6999729,2706.814297,1484.737701,279.421811,3472.183317,6796.766064,7408.404969,1972.874959,1426.060791,1853.753832,591.5755957,1854.157107,1529.921366,1151.804607,274.0618256,316.8694258,275.2312867,291.8059932,321.2616001,1386.511725,77.71673343,409.422056,1474.687654,1065.486417,663.5751647,567.3756801,276.0319315,175.5660728,868.6327143,479.7075391,434.7493447
3,0,0,0,0,0,0,0,193.0454327,9174.443047,1940.70096,422.9933473,2244.176736,1410.480324,2457.880738,323.4140138,4945.288925,825.9388489,9804.935097,6045.509068,521.7311538,1822.853519,25.91118453,3535.147818,2923.43551,1410.787996,4604.952971,1256.172213,1522.926228,1481.436595,5552.486604,3535.490319,316.2403023,562.4810678,605.2889303,3654.474942,2091.8097,9609.659804,1693.081694,573.610909,463.0789543,3788.494781,1121.997129,3114.378853,1363.542031,2892.351584,122.8281688,1183.615647,58.30209283,147.667093,476.6352703,83.97577566,351.2446454,322.0075804,245.6859152,428.9989122,635.152403,364.942199,1124.694309,2920.235605,1170.736884,4392.161089,3530.913788,1062.424151,463.8301904,15.69738549,34.64801057,43.58623691,12.81849151,127.5132059,90.1995015,102.5279437,242.459874,57.38238599,2.154209902,468.6674121,209.0716331,177.8610869,142.2685333,844.1280413,457.4229442,434.4762063,183.2833207,1402.775752,40.4249931,345.8950467,452.6072327,585.1229003,228.7145092,415.0160216,184.5000923,90.10766366,21.46786355,52.00075767,38.43431474,311.58821,79.01003997,57.9623644,104.3419194,79.12787494,54.0028348,121.3742712,127.4962104,376.3485571,171.5874823,308.5054704,1886.350227,460.0673176,56.58745421,558.762206,51.28019234,79.65310547,38.6639668,134.0501467,177.7648876,61.09126221,162.9847992,136.6100125,133.3403699,132.3738458,121.3295016,145.2718217,53.8880355,173.0766646,99.38475011,85.63670947,276.0563097,68.49015299,304.1423178,29.37178837,25.64641354,316.91212,97.87009068,195.2559061,338.6263401,219.8996069,334.7298769,431.6188737,90.56154415,1205.450051,446.1156348,605.4137928,137.7696253,70.30695464,63.13792184,54.86344797,81.56080421,82.31517093,881.0119059,404.2540739,2249.026296,2965.156975,782.5691068,1750.947456,766.052472,155.5254859,177.5140298,166.9717527,172.7999164,376.7721892,26.80076496,10.75884656,119.0493423,143.7679542,457.4505305,250.920076,47.22217399,586.7975879,1148.650739,1252.017468,333.4150768,241.0037017,313.2836541,99.97603839,313.3518074,258.5560973,194.6545167,46.3163386,53.55080586,46.51397705,49.31509582,54.29308156,234.3199254,13.13409678,69.19216326,249.2216221,180.0667771,112.1439367,95.88626236,46.64928571,29.67059589,146.7985803,81.07038171,73.47246488
4,0,0,0,0,0,0,0,1115.810611,53028.66149,11217.33207,2444.919098,12971.43465,8152.634796,14206.65265,1869.346419,28583.97518,4773.960818,56672.9317,34943.29326,3015.627717,10536.16897,149.7677217,20433.30107,16897.57855,8154.413154,26616.81924,7260.727512,8802.576788,8562.764989,32093.60296,20435.28074,1827.882069,3251.163911,3498.595132,21123.0168,12090.74686,55544.2324,9786.082443,3315.494855,2676.61557,21897.65703,6485.189961,18001.23899,7881.329516,16717.91217,709.9519123,6841.347552,336.9885157,853.5219247,2754.971639,485.3834677,2030.208624,1861.217176,1420.074784,2479.631513,3671.207244,2109.381053,6500.779774,16879.08296,6766.907768,25386.87334,20408.8282,6140.855674,2680.957746,90.73153946,200.2669387,251.9302578,74.09141281,737.0316209,521.3568613,592.615769,1401.428132,331.672572,12.45142262,2708.917089,1208.442715,1028.044462,822.3180254,4879.095104,2643.923598,2511.2905,1059.385198,8108.102053,233.6581375,1999.287722,2616.088585,3382.034642,1321.979353,2398.809825,1066.418189,520.8260348,124.0851421,300.566537,222.151934,1800.992783,456.6813094,335.0248712,603.1006235,457.3624004,312.1386259,701.5483235,736.9333864,2175.310276,991.7827672,1783.17442,10903.18258,2659.208186,327.0778333,3229.668735,296.4016395,460.3982546,223.4793324,774.81541,1027.488426,353.1100304,942.0589018,789.6115406,770.7128707,765.126321,701.2895537,839.6771573,311.4750812,1000.390303,574.4479794,494.983734,1595.616924,395.8759261,1757.955217,169.7701555,148.2373344,1831.765203,565.693185,1128.587239,1957.274297,1271.028852,1934.752577,2494.774999,523.4494829,6967.551311,2578.56688,3499.316843,796.3141506,406.3771151,364.939808,317.1130057,471.4248325,475.7851035,5092.285372,2336.605321,12999.46531,17138.73035,4523.281908,10120.54895,4427.815074,898.9437615,1026.038458,965.1036589,998.7906866,2177.758887,154.9095335,62.18657955,688.1101382,830.9847407,2644.083047,1450.32845,272.946125,3391.714406,6639.248931,7236.712916,1927.152978,1393.011396,1810.79252,577.8656502,1811.186449,1494.46497,1125.111183,267.7103589,309.5258799,268.8527174,285.0433001,313.8162642,1354.378891,75.91562434,399.9335746,1440.511317,1040.793443,648.1966072,554.226575,269.634807,171.4972754,848.5018853,468.5901701,424.6738956
5,0,0,0,0,0,0,0,807.7586179,38388.55616,8120.46109,1769.928026,9390.292603,5901.86269,10284.49272,1353.258935,20692.53694,3455.969995,41026.71952,25296.18018,2183.075921,7627.35289,108.4199834,14792.09363,12232.51021,5903.150081,19268.47165,5256.192369,6372.36928,6198.764508,23233.22983,14793.52676,1323.242026,2353.585493,2532.706125,15291.39326,8752.744307,40209.63051,7084.349575,2400.156008,1937.657943,15852.17151,4694.764531,13031.47307,5705.459129,12102.44596,513.9490248,4952.594453,243.9530284,617.8823569,1994.381539,351.3792351,1469.710447,1347.374006,1028.021811,1795.057068,2657.663639,1527.025023,4706.050322,12219.12087,4898.705938,18378.08811,14774.37721,4445.493745,1940.801335,65.68245738,144.9774218,182.3775781,53.63632198,533.5525917,377.4211264,429.0069388,1014.52311,240.1047056,9.013845026,1961.041687,874.8169332,744.2228687,595.2932021,3532.078902,1913.991541,1817.97567,766.9110825,5869.624507,169.1500083,1447.32616,1893.841194,2448.32555,957.0084785,1736.548559,772.0024115,377.03685,89.82782728,217.5863969,160.8204272,1303.77631,330.6011429,242.5315051,436.597144,331.0941989,225.9636739,507.8654913,533.4814777,1574.752565,717.9722699,1290.877225,7893.041711,1925.056374,236.7784783,2338.024686,214.5713406,333.2919172,161.7813586,560.9050662,743.8203426,255.6237298,681.9761247,571.6162943,557.9351523,553.8909322,507.6781624,607.8598404,225.48332,724.203445,415.8548962,358.3290685,1155.100434,286.5828553,1272.620516,122.9001632,107.312104,1326.053108,409.5171176,817.0078857,1416.911763,920.1243462,1400.60782,1806.019754,378.9360189,5043.955991,1866.678447,2533.228586,576.4684538,294.1848855,264.187553,229.5647314,341.2742874,344.4307787,3686.411792,1691.517419,9410.58458,12407.08504,3274.498294,7326.476868,3205.387858,650.7641737,742.7706802,698.6587059,723.0454493,1576.525166,112.1422484,45.01816442,498.1373081,601.5672185,1914.10697,1049.923072,197.5914035,2455.332933,4806.291038,5238.807702,1395.106312,1008.430059,1310.870544,418.3290195,1311.155718,1081.874421,814.4914963,193.801123,224.0722524,194.6281002,206.3488013,227.1781513,980.4631813,54.95690683,289.5202719,1042.816244,753.4521223,469.243069,401.2161991,195.1942712,124.1504613,614.2482455,339.222216,307.4303072
6,0,0,0,0,0,0,0,910.4264363,43267.82235,9152.588765,1994.889598,10583.81853,6652.001844,11591.67337,1525.260991,23322.60188,3895.231046,46241.30181,28511.37786,2460.549459,8596.805476,122.2003912,16672.19983,13787.28797,6653.452866,21717.5349,5924.265469,7182.310811,6986.640507,26186.22218,16673.8151,1491.428869,2652.731157,2854.618397,17234.96148,9865.236508,45320.35908,7984.785298,2705.220882,2183.938341,17867.01583,5291.478972,14687.80069,6430.634978,13640.69229,579.2730263,5582.079619,274.9599711,696.4165033,2247.871625,396.0402745,1656.513735,1518.628075,1158.685544,2023.212595,2995.458274,1721.113113,5304.19921,13772.19682,5521.341761,20713.98174,16652.23161,5010.525345,2187.481265,74.03083579,163.4043569,205.5581517,60.45361126,601.3682477,425.392145,483.5346225,1143.47113,270.6225185,10.15952368,2210.294208,986.0080045,838.8151598,670.9562195,3981.013555,2157.263889,2049.044199,864.3870933,6615.66612,190.64933,1631.284358,2134.552391,2759.512874,1078.646268,1957.267531,870.1255409,424.9590262,101.245133,245.2420853,181.2610415,1469.48902,372.6212431,273.3577693,492.0895588,373.1769676,254.6841319,572.4162629,601.288095,1774.906927,809.2280547,1454.950433,8896.263905,2169.735085,266.8735206,2635.192539,241.843809,375.6540205,182.3441094,632.1972792,838.3614717,288.1140432,768.6567238,644.2699269,628.849883,624.2916341,572.205124,685.120104,254.142724,816.2512253,468.7109277,403.8734464,1301.916128,323.0081387,1434.373259,138.5210323,120.951698,1494.597246,461.5676042,920.8513055,1597.004227,1037.074085,1578.628019,2035.568661,427.0995835,5685.053401,2103.937202,2855.207265,649.7388061,331.5764028,297.7663463,258.7428913,384.6509667,388.2086547,4154.96248,1906.512838,10606.68966,13984.05163,3690.693911,8257.68748,3612.799393,733.4776682,837.1783951,787.4596961,814.9460458,1776.904828,126.3957639,50.74006775,561.4516071,678.0276765,2157.393989,1183.370502,222.7056863,2767.410911,5417.180732,5904.671174,1572.427257,1136.603639,1477.484946,471.4995173,1477.806366,1219.382934,918.0150776,218.4336531,252.5523068,219.3657408,232.5761677,256.0529719,1105.082113,61.94204522,326.318907,1175.36038,849.2174709,528.8848495,452.2116214,220.0038734,139.930246,692.3204888,382.3380728,346.5053455
7,0,0,0,0,0,0,0,315.7723812,15007.01511,3174.484651,691.9076747,3670.892503,2307.180875,4020.456958,529.0216494,8089.213183,1351.022261,16038.33698,9888.888676,853.4171798,2981.716729,42.38399387,5782.587179,4781.984111,2307.684147,7532.511617,2054.77273,2491.113281,2423.246977,9082.431486,5783.147422,517.2873134,920.0734958,990.0960831,5977.775479,3421.659454,15718.91712,2769.443599,938.2790363,757.4773564,6196.997262,1835.297008,5094.318018,2230.401972,4731.138851,200.9151048,1936.088961,95.36713932,241.5451581,779.651982,137.3626419,574.545362,526.7210883,401.8785907,701.7312252,1038.944998,596.9510158,1839.708897,4776.749895,1915.022637,7184.439155,5775.661402,1737.851029,758.7061844,25.67686126,56.67518079,71.29580648,20.96773557,208.5786132,147.5430471,167.7091888,396.6016221,93.86273689,3.52373004,766.6186276,341.9870986,290.93472,232.7145112,1380.775074,748.2255874,710.6906611,299.8040916,2294.578189,66.12482952,565.7948027,740.3483293,957.1096756,374.1177616,678.8588339,301.7944152,147.3928241,35.11587036,85.05978535,62.86859478,509.6776942,129.2399831,94.81143151,170.6763837,129.4327306,88.33466555,198.5369044,208.5508131,615.6088665,280.672726,504.6351298,3085.580915,752.5510981,92.56243417,913.9904001,83.8811269,130.2918718,63.24424613,219.2713571,290.7773628,99.92949878,266.6009622,223.4586352,218.1103459,216.5293625,198.463673,237.627114,88.14688359,283.1086431,162.5677373,140.0794998,451.5566984,112.0321698,497.4981409,48.0446464,41.95089704,518.3862334,160.0901463,319.3881436,553.9050794,359.6988621,547.5314737,706.0168044,148.1352552,1971.804396,729.7297548,990.3003259,225.3554617,115.0039872,103.2773044,89.74240603,133.4123734,134.6463222,1441.107533,661.255072,3678.825128,4850.229634,1280.080584,2864.097015,1253.063643,254.3994557,290.3670244,273.1225867,282.6559545,616.301819,43.83911729,17.59868933,194.7339223,235.1671759,748.2707114,410.4403235,77.24325881,959.8490312,1878.895417,2047.976643,545.3808009,394.2197009,512.451002,163.5349319,512.5624832,422.9308787,318.4044261,75.76154649,87.59526315,76.08483186,80.66673743,88.80943414,383.2867722,21.48398413,113.1804769,407.6620924,294.5426585,183.4384653,156.8451165,76.30616182,48.53341818,240.1244961,132.6101691,120.181943
8,464.8570639,310.7904715,52.52346502,303.5878072,219.7735575,247.7072387,85.91479934,0,1011.759929,214.020999,46.64781469,247.4883854,143.5295717,250.112365,32.91040229,503.2294243,84.04700671,997.743897,615.1871192,53.09102707,185.4924031,2.636705493,359.7343711,297.4869195,143.5608802,274.1577088,112.6378075,136.5569702,132.836699,497.8775292,126.0588852,11.27563545,20.05541805,97.86251136,590.8518685,338.2017087,268.3929702,47.28692108,91.97646397,74.25305914,607.4716298,179.908239,76.31999086,413.3935093,876.8922001,37.23857908,0,0,0,0,0,0,0,0,0,0,45.43838767,140.0339456,21.16306605,9.473386741,35.54055671,28.57150254,158.0658665,69.00795778,2.332126557,5.147579872,6.475611518,5.191736298,0.031712294,0.022432446,12.14998643,28.73245716,6.800040956,0.255282414,55.53740077,24.7751279,21.07665737,16.85891603,100.0297356,54.20492383,51.48572008,21.71919568,166.2298618,0.264057879,49.83633581,65.2118368,84.30396126,32.95286603,59.79492691,26.5825148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.323145714,16.29247916,17.75863439,4.729164408,1.446497902,1.880320282,10.17349744,31.88647864,26.31050237,3.843440839,0,0,0,0,0,34.861971,0.085792513,0,0,0,0,0,0,0,0,0,0
9,72323.59989,48353.54231,8171.729256,47232.93417,34192.90805,38538.89854,13366.83479,6183.038949,0,0,0,0,35227.60872,61387.07465,8077.462792,123511.6154,20628.32789,244884.2507,150990.2864,13030.55466,45526.88148,647.1476807,88292.47883,73014.58981,35235.29303,66876.11339,12442.60829,15084.85406,14673.8919,54998.36339,52677.50597,4711.864241,8380.76112,22078.74684,133302.0034,76301.63793,87944.37376,15494.5141,10672.43571,8615.910701,70487.61864,20875.54829,27128.32454,27324.62249,57961.11404,2461.40806,22484.20159,2606.379171,6601.41715,21307.84986,3754.114165,15702.29615,3626.767579,6712.609414,11721.07133,17907.21628,10781.28075,33226.20717,31077.63246,25633.35315,96166.62617,77309.56571,45537.93361,19880.82481,850.5151484,1877.297202,2361.611503,953.229801,5324.365721,3766.316834,4779.97877,11303.76622,2675.234867,100.4318128,21849.42293,9746.985638,8291.940105,6632.604001,39353.51617,21325.20228,20255.4181,8544.726357,65397.84908,1041.730707,12285.01525,16075.14649,20781.54729,8123.133241,14739.90632,6552.792992,5253.625185,1251.663173,2279.159153,1684.550844,13656.70718,3462.958307,2540.452471,4573.237992,3468.122937,1755.307082,3945.145924,29698.47523,10668.23103,1662.341134,8745.113367,53471.81224,13041.39224,1604.069124,15839.05184,5250.816661,3645.24619,1769.418491,6134.673389,8135.235598,2444.734859,6522.284949,5466.891781,15171.8537,15061.87978,13805.21506,16529.51637,6131.561886,19693.2449,6112.646295,5267.07482,21678.70926,8387.845364,8574.858946,1801.330331,1572.848882,19435.65609,6002.198413,11974.69708,20767.35055,8799.884638,13395.29936,17272.62614,3624.113287,33985.94522,12577.59417,17068.77857,3884.218127,1982.204329,2526.654075,2195.526086,3263.901192,3294.107973,24838.87569,11397.36715,63408.08932,83598.37263,22063.42003,49365.46669,21597.75706,4384.819296,5004.754937,2615.276808,5464.540814,14837.22237,1037.30501,1279.045367,1989.850204,2403.009437,7646.056786,4331.457736,4723.198013,9298.045495,18200.83628,19838.72398,5283.09696,7479.383311,9722.541677,2496.962704,7826.153035,6457.596661,13203.98094,2070.559295,2393.974182,2079.394668,2204.617919,2427.157415,10043.52754,338.4587323,3032.647201,7064.621911,5104.303796,3178.907963,3837.16269,5307.912594,3376.020173,16703.2361,4971.902172,4505.93546
