0,1,2,3,4,5,6,7,8,801,9,10,11,12,13,331,14,15,16,17,271,18,19,20,21,22,23,24,25,252,26,27,28,29,30,31,32,33,34,341,342,35,36,361,37,38,381,39,40,41,42,43,431,44,45,46,47,471,48,481,483,485,486,49,491,492,493,494,50,501,51,511,52,53,531,54,55,56,57,58,59,61,62,63,64,65,66,67,68,69,691,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,841,85,86,87,88,89,90,91,92,93,94,95,96,97,971,98,99,100,101,102,103,203,104,105,205,106,107,108,208,109,110,210,111,112,113,114,115,215,116,117,118,119,120,121,122,123,223,323,423,124,125,126,127,227,128,129,130,131,231,132,232,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,255,355,455,156,256,157,257,158,159,259,160,161,162,163,164,165,465,166,167,567,168,169,170,171,172,173
1,0,0,0,0,0,0,0,1813.989816,1023.071892,80006.93129,16947.24725,3693.805995,19654.95642,12039.56199,853.3743376,21011.60566,2760.59368,42211.94127,7050.472379,2674.869049,83786.1631,51653.2778,4453.660333,15560.00315,221.1796553,30191.82225,24967.10838,12054.55373,2207.05265,41488.31829,10955.62882,13282.10759,12920.2583,48477.28499,30634.60121,2781.198184,4873.83125,5263.562086,1874.32152,581.3513714,31779.13024,18228.77271,1696.09608,82840.89108,14549.48967,1498.618379,4932.836793,4019.546735,32910.8601,9648.750806,27032.64945,1881.215391,14623.26694,29091.9798,2109.299796,10127.64306,204.5064973,623.6248501,133.075359,356.1316802,401.2528229,470.2368951,1261.467085,586.3152859,456.0975571,84.67021519,25.78922995,4006.11191,438.5267735,706.9922292,91.64091816,3188.051137,2825.364152,153.6241639,1804.140679,3492.64911,5730.887341,3205.17931,9877.857204,25625.8689,10301.70663,38648.09901,31069.69506,9482.21691,4139.719971,141.7294759,290.0140174,390.4390538,112.5844075,1908.283651,1108.218764,783.9249226,915.0485927,1131.210174,582.2509508,19.49228581,4176.082554,1862.942413,1584.839404,1267.690316,7521.641776,4075.888205,3871.420239,1633.154467,12499.49792,114.2680997,351.7019268,2326.960516,4124.521627,5333.079206,2084.879477,3783.137278,1681.836702,751.2394363,207.8907319,127.5148167,263.2749393,3209.00905,708.6328891,473.9661082,537.8092209,888.2705538,734.1953907,377.8256976,1155.244472,1087.052171,2496.732122,3421.660607,1477.066151,2956.339777,2726.596791,16589.86505,4068.241542,1758.164122,495.2173931,4854.685759,1009.821246,446.2752183,812.069302,518.8362903,552.6784403,1808.329712,835.7916461,532.4900699,1420.625208,1190.366115,1186.063112,1177.465876,796.5786566,1291.776681,479.1796977,414.8117559,263.8349504,1305.352824,1539.021103,869.2769006,732.4765897,1979.392589,717.0508574,598.5153685,3937.02599,247.4374668,311.5783139,984.9241803,0,892.6170781,928.7202891,2372.164275,4115.621443,1916.689068,2854.348881,3721.624843,876.4636319,11073.12013,4025.236199,5462.560206,1243.075202,634.3693804,550.3347658,478.2112225,710.9157979,717.2621426,7949.245866,3647.52545,20710.98814,26964.80298,7616.221845,16220.63601,7316.63351,371.2593084,338.2238118,615.2230512,1403.283738,1161.438459,1601.683157,800.0805607,1448.235507,1290.322721,551.0221454,3274.935121,232.9979538,93.73331513,1129.744095,1364.316629,4341.074262,982.0517838,2199.986815,408.2611306,492.72941,5128.08091,10014.37291,10939.11579,2917.896963,2217.776121,2553.120304
2,0,0,0,0,0,0,0,1272.559379,717.7106066,56126.87012,11888.91925,2591.297604,13788.44518,8446.054877,598.6635138,14740.16867,1936.625746,29612.73613,4946.08331,1876.487765,58778.09608,36236.07065,3124.354491,10915.7327,155.1630788,21180.32099,17515.0531,8456.571956,1548.302821,29105.09645,7685.648557,9317.731795,9063.885441,34008.03199,21490.94155,1951.080322,3419.114934,3692.520896,1314.883584,407.8325764,22293.85738,12787.94152,1189.853965,58114.96404,10206.83213,1051.318402,3460.508803,2819.812908,23087.79428,6768.840832,18964.08199,1319.719807,10258.58874,20408.75391,1479.726741,7104.795766,143.4664401,437.4884826,93.35570394,249.835311,281.488925,329.8829828,884.9508172,411.314887,319.9638823,59.39828081,18.09179201,2810.388041,307.6375367,495.9727912,64.28840388,2236.497879,1982.063857,107.7712063,1265.649962,2450.181001,4020.36129,2248.513722,6929.56472,17977.19013,7226.90573,27112.61136,21796.1708,6652.013124,2904.117449,99.4267841,203.4521113,273.9027946,78.98078721,1338.708871,777.4432742,549.9430063,641.9295515,793.5723255,408.4636539,13.67432766,2929.626713,1306.900854,1111.804614,889.31657,5276.620466,2859.337863,2715.898454,1145.698844,8768.711476,80.16193958,246.7277278,1632.421198,2893.455429,3741.2889,1462.595274,2653.965741,1179.850653,527.0133174,145.8405656,89.45484395,184.693977,2251.200381,497.1237553,332.4991194,377.2866651,623.1440852,515.0564917,265.0542087,810.4329887,762.5943779,1751.520241,2400.380785,1036.198973,2073.946545,1912.776074,11638.20667,2853.973537,1233.396254,347.4074291,3405.683892,708.4149465,313.0732652,569.6869948,363.9766782,387.7177957,1268.588674,586.3288145,373.5551472,996.6042351,835.0717029,832.0530383,826.0218614,558.8199182,906.2137593,336.1565833,291.0008567,185.0868388,915.737765,1079.661927,609.8195608,513.8507096,1388.593576,503.0291713,419.8735511,2761.922534,173.5835926,218.5800064,690.9490298,0,626.1932811,651.5205897,1664.13277,2887.211727,1344.605482,2002.397372,2610.813224,614.8612332,7768.071658,2823.80421,3832.123071,872.0484499,445.0260403,386.0736492,335.4771736,498.7252731,503.1773932,5576.595467,2558.83064,14529.27793,18916.48599,5342.970758,11379.18322,5132.802023,260.4477218,237.2724919,431.5944099,984.4387585,814.7782263,1123.62093,561.2765918,1015.973553,905.1937702,386.5558633,2297.449174,163.4539118,65.75627286,792.5438345,957.1023537,3045.372537,688.9339716,1543.345961,286.4054287,345.6620465,3597.477451,7025.333911,7674.064252,2046.977946,1555.825605,1791.077966
3,0,0,0,0,0,0,0,204.9598426,115.5952762,9039.856728,1914.842684,417.3573019,2220.782464,1360.331083,96.42141778,2374.068118,311.9151173,4769.460534,796.6217319,302.2292266,9466.866158,5836.222229,503.2120428,1758.100166,24.99073971,3411.326283,2820.99412,1362.024975,249.371391,4687.699518,1237.859187,1500.724346,1459.839567,5477.371821,3461.355178,314.2431876,550.6864907,594.7215619,211.7766265,65.68597273,3590.673704,2059.640221,191.6392157,9360.061366,1643.923844,169.3265223,557.3534337,454.1622333,3718.546072,1090.197105,3054.376341,212.555554,1652.259822,3287.056823,238.3264505,1144.306384,23.10686594,70.46238627,15.03597451,40.23875574,45.33692235,53.13132365,142.5311724,66.24683758,51.53374219,9.566753807,2.913884337,452.6442537,49.54844712,79.88193469,10.35436252,360.2128598,319.2334305,17.3577515,203.8470042,394.6289033,647.523904,362.1481449,1116.083475,2895.426429,1163.973552,4366.78763,3510.515744,1071.380704,467.7404174,16.0137895,32.76822551,44.11509167,12.72073428,215.613954,125.2158868,88.57443813,103.3898944,127.8136499,65.78761477,2.202402569,471.8489681,210.4909191,179.0684996,143.2343254,849.8584175,460.528167,437.4256547,184.5275423,1412.298517,12.910972,39.7382449,262.9195913,466.0231805,602.5761914,235.5672372,427.4507024,190.0280711,84.88135669,23.48924526,14.40769762,29.74701933,362.5808612,80.06731026,53.55268154,60.76621395,100.3642861,82.95557692,42.68992848,130.5292472,122.8243068,282.1018168,386.6080247,166.8913701,334.0321594,308.0738624,1874.462635,459.6641827,198.6521857,55.95383064,548.5232719,114.0981068,50.42393165,91.75442709,58.62249251,62.44626355,204.3203163,94.43477726,60.16521148,160.5141972,134.4975862,134.0113967,133.0400086,90.00416354,145.9558057,54.14175678,46.86892475,29.81029409,147.4897527,173.8915623,98.21822324,82.76137231,223.6484406,81.0184432,67.62530563,444.8383447,27.95756834,35.20474129,111.2850266,0,100.855393,104.9346378,268.0270926,465.0175628,216.5636688,322.5083692,420.5005096,99.03024066,1251.134344,454.8050769,617.206045,140.4531026,71.67639378,62.18145547,54.0323303,80.32525251,81.04231598,898.1727279,412.1281363,2340.101819,3046.710476,860.5448701,1832.744028,826.6948575,41.94800254,38.21537398,69.5130803,158.5548119,131.2290961,180.9716488,90.39983815,163.6338413,145.7915251,62.25912141,370.0297438,26.32607059,10.59077915,127.648,154.1519798,490.4911205,110.9604791,248.5730335,46.12877995,55.67271735,579.4137579,1131.508169,1235.993406,329.6885666,250.5830191,288.4730284
4,0,0,0,0,0,0,0,1184.676395,668.1454931,52250.74698,11067.87017,2412.342522,12836.21479,7862.770102,557.3197956,13722.21223,1802.88232,27567.67979,4604.506665,1746.89747,54718.8792,33733.60665,2908.586487,10161.89191,144.4475125,19717.60746,16305.46306,7872.560872,1441.376987,27095.09772,7154.877463,8674.248989,8437.933271,31659.4364,20006.77655,1816.338663,3182.990766,3437.515305,1224.077689,379.6676479,20754.243,11904.80594,1107.682618,54101.54307,9501.948031,978.7143249,3221.525973,2625.076553,21493.35059,6301.384504,17654.42198,1228.579922,9550.130326,18999.32482,1377.536773,6614.138382,133.5586439,407.2755163,86.90855654,232.5816778,262.0492923,307.1012552,823.8360903,382.90947,297.8671681,55.29623396,16.84237237,2616.302568,286.3920803,461.7208971,59.84864499,2082.045276,1845.182474,100.3285239,1178.244142,2280.971436,3742.715033,2093.231304,6451.008796,16735.6849,6727.815428,25240.21369,20290.92666,6192.624921,2703.55902,92.56036775,189.4017031,254.9870603,73.52637194,1246.257601,723.753021,511.9639276,597.5978796,738.7681996,380.2551431,12.72997823,2727.306614,1216.646247,1035.023358,827.900344,4912.216916,2661.871914,2528.338434,1066.576851,8163.144028,74.6259539,229.6887044,1519.686147,2693.63332,3482.915389,1361.588406,2470.682796,1098.370136,490.6177637,135.7688122,83.27709005,171.939006,2095.732422,462.7923756,309.5367214,351.231238,580.1097381,479.4866766,246.749558,754.464465,709.9295899,1630.560206,2234.610424,964.639044,1930.719741,1780.679708,10834.47181,2656.878049,1148.217876,323.4154628,3170.487272,659.4917914,291.4524172,530.3443958,338.8404391,360.9419944,1180.979906,545.8369309,347.7574188,927.7787201,777.4016289,774.5914333,768.9767697,520.2277998,843.630613,312.9416007,270.9043298,172.3047368,852.4968906,1005.100445,567.7054057,478.364166,1292.697266,468.2899634,390.8770725,2571.18409,161.5959051,203.4848654,643.2320714,0,582.9483565,606.5265604,1549.207717,2687.820808,1251.746992,1864.111756,2430.510393,572.3989001,7231.608422,2628.792216,3567.47655,811.8247607,414.2925301,359.4113927,312.3091111,464.2832925,468.427949,5191.475635,2382.117728,13525.88561,17610.11297,4973.985056,10593.33653,4778.330579,242.4611952,220.8864473,401.7884884,916.4533916,758.5096203,1046.023639,522.5148155,945.8103923,842.6810643,359.8603051,2138.787273,152.1657803,61.21514291,737.8107362,891.0048397,2835.059028,641.3561732,1436.762448,266.6262622,321.7906163,3349.035562,6540.164164,7144.09317,1905.613595,1448.380248,1667.386074
5,0,0,0,0,0,0,0,857.6119978,483.6844843,37825.4076,8012.262493,1746.345161,9292.404117,5692.023581,403.455446,9933.796177,1305.144185,19956.81947,3333.298593,1264.615583,39612.14009,24420.46276,2105.586537,7356.405901,104.5685727,14273.98807,11803.86544,5699.111324,1043.442921,19614.70743,5179.565307,6279.470105,6108.396218,22918.92758,14483.32362,1314.885513,2304.233529,2488.489161,886.1354177,274.849344,15024.43019,8618.137787,801.8745941,39165.23756,6878.658737,708.5117515,2332.129971,1900.347772,15559.48563,4561.703919,12780.40499,889.3946784,6913.538907,13754.00826,997.2276555,4788.112987,96.68589324,294.8352569,62.91492016,168.3707367,189.7029586,222.317016,596.392161,277.1961668,215.6322674,40.03009926,12.19254531,1893.9961,207.3252115,334.2494057,43.32568474,1507.236083,1335.766151,72.62991496,852.9555557,1651.242886,2709.429622,1515.333882,4670.020071,12115.31202,4870.406176,18271.91813,14689.02582,4482.970584,1957.16287,67.0063844,137.1118507,184.5904613,53.22727709,902.1919196,523.9399358,370.6213854,432.6135927,534.8097373,275.2746441,9.215497254,1974.354249,880.7556415,749.2750372,599.3343592,3556.056474,1926.984702,1830.317026,772.1172702,5909.470543,54.02328745,166.2764528,1100.132558,1949.977448,2521.355231,985.6822992,1788.578905,795.1330935,355.1684513,98.28588026,60.28602568,124.4702394,1517.144494,335.0250714,224.0801008,254.2636327,419.9535616,347.1104248,178.6271612,546.1725918,513.9328651,1180.396606,1617.681181,698.3223615,1397.688366,1289.07125,7843.300543,1923.369539,831.2189141,234.1272117,2295.181988,477.4198889,210.9884951,383.9273904,245.2936744,261.2934522,854.9360325,395.1427604,251.7488624,671.6384028,562.7772841,560.7429248,556.6783525,376.6037752,610.7218297,226.5449641,196.1133053,124.7349995,617.1403133,727.6132153,410.9738062,346.2978159,935.8105639,339.0048901,282.9640808,1861.333892,116.9826525,147.3069462,465.6491378,0,422.0084968,439.0772513,1121.503839,1945.769649,906.1658043,1349.469453,1759.497263,414.3715249,5235.112452,1903.037617,2582.570822,587.6969086,299.9150198,260.1854176,226.0870917,336.1043773,339.1047808,3758.217696,1724.464801,9791.671239,12748.32877,3600.771721,7668.737676,3459.133356,175.5227258,159.9043149,290.8630827,663.4397608,549.1009643,757.2383704,378.2593936,684.6919071,610.0344315,260.5103947,1548.3128,110.1559881,44.31492113,534.1166096,645.0170223,2052.358473,464.2911358,1040.102359,193.0163227,232.9509515,2424.436826,4734.561505,5171.758332,1379.513502,1048.512727,1207.055621
6,0,0,0,0,0,0,0,966.6162855,545.161799,42633.09642,9030.637899,1968.309303,10473.48821,6415.491744,454.7354814,11196.40255,1471.030755,22493.37317,3756.967851,1425.350882,44646.92636,27524.35492,2373.211012,8291.420555,117.8594581,16088.24196,13304.16155,6423.480353,1176.066709,22107.77798,5837.898946,7077.603955,6884.786218,25831.97145,16324.18449,1482.010226,2597.106454,2804.781365,998.7650921,309.7832734,16934.06686,9713.521217,903.7945407,44143.22159,7752.950722,798.5650845,2628.548592,2141.885968,17537.12896,5141.506077,14404.82133,1002.438612,7792.264236,15502.17162,1123.977387,5396.692213,108.9748735,332.3094378,70.91153877,189.7710113,213.8146035,250.5739761,672.1948584,312.4283823,243.0395819,45.11800902,13.74224345,2134.726986,233.6766817,376.7332078,48.83247035,1698.808957,1505.544837,81.86132983,961.3679999,1861.119329,3053.803822,1707.936004,5263.589439,13655.19364,5489.445039,20594.31733,16556.03188,5052.76557,2205.922385,75.52303671,154.5390552,208.052297,59.9925759,1016.862409,590.5338031,417.7281426,487.5996898,602.7851792,310.26263,10.38680633,2225.298824,992.701535,844.5094695,675.5110162,4008.038727,2171.908509,2062.954167,870.2549984,6660.576672,60.88976085,187.4105395,1239.961719,2197.823681,2841.824781,1110.964592,2015.911043,896.1961812,400.3111081,110.7782223,67.94850628,140.2906684,1709.976748,377.6074622,252.5611527,286.5810749,473.3305421,391.2288895,201.3310489,615.5922764,579.2548127,1330.427496,1823.29186,787.0806017,1575.337495,1452.914916,8840.20053,2167.83385,936.8685855,263.8852725,2586.904443,538.1009603,237.8055764,432.7253688,276.4710161,294.5043992,963.6001995,445.3662359,283.746672,757.0050556,634.30746,632.0145293,627.4333413,424.4709067,688.345858,255.3393053,221.0397187,140.5890802,695.5801444,820.0943846,463.2094409,390.3129962,1054.754054,382.0931243,318.9294103,2097.913342,131.8513935,166.0299687,524.834122,0,475.6466639,494.884893,1264.049334,2193.081062,1021.341383,1520.989858,1983.133063,467.0390168,5900.50625,2144.917699,2910.821003,662.3944211,338.0348493,293.2555311,254.8232363,378.8239502,382.2057113,4235.895065,1943.647903,11036.21324,14368.66815,4058.437376,8643.450356,3898.796477,197.8320332,180.2284895,327.832392,747.7643491,618.8928512,853.4849591,426.3369577,771.7176878,687.5710902,293.6218135,1745.106612,124.1570458,49.94744077,602.0039535,727.0000418,2313.21755,523.3035152,1172.301556,217.5491031,262.5595071,2732.587844,5336.334225,5829.099688,1554.852568,1181.780899,1360.474928
7,0,0,0,0,0,0,0,335.2612731,189.0839639,14786.86672,3132.187202,682.6885628,3632.625526,2225.149692,157.7204923,3883.361196,510.2124298,7801.603428,1303.067043,494.3688188,15485.34366,9546.549556,823.1247055,2875.796997,40.8783843,5580.047183,4614.416502,2227.920462,407.9070756,7667.863559,2024.817358,2454.796747,2387.919827,8959.563135,5661.881513,514.0205506,900.7806192,972.8106025,346.4117679,107.4452564,5873.413162,3369.038509,313.4721739,15310.63866,2689.034076,276.9743805,911.6860131,742.891908,6082.579272,1783.280397,4996.169432,347.6858917,2702.669578,5376.774499,389.8404107,1871.789177,37.79685422,115.2582332,24.59496403,65.82019338,74.15947491,86.90909878,233.1441208,108.3626862,84.29586885,15.64873401,4.766360863,740.408886,81.04843978,130.6661772,16.93705809,589.2150405,522.1832968,28.39279047,333.4409573,645.5107832,1059.181573,592.3806662,1825.6238,4736.168503,1903.959576,7142.934741,5742.295479,1752.501632,765.102304,26.19441636,53.60033879,72.16087604,20.80783003,352.6886428,204.8207935,144.8848639,169.1191171,209.0700619,107.6115165,3.602560773,771.82283,344.3086832,292.9097349,234.2942972,1390.148487,753.3049283,715.5151956,301.8393163,2310.154969,21.11900973,65.00148714,430.068426,762.2933489,985.6587442,385.3270516,699.1987545,310.8367583,138.8439381,38.42232785,23.56726559,48.65842715,593.0884781,130.9694037,87.59833128,99.39780393,164.1700047,135.6938607,69.8296778,213.5120765,200.9087876,461.4455838,632.3907009,272.9911016,546.3901883,503.9291308,3066.13589,751.8916736,324.9435784,91.52598995,897.242153,186.634982,82.48050596,150.086503,95.8912303,102.1459304,334.2151736,154.4708624,98.4147194,262.5596967,220.0032524,219.2079721,217.6190325,147.2235247,238.7459349,88.56190596,76.66543446,48.7619283,241.2550753,284.4416048,160.6596012,135.3761922,365.830984,132.5252111,110.6175033,727.6404387,45.73134833,57.5858482,182.0335107,0,164.9733286,171.6459176,438.4229767,760.6484184,354.2421305,527.5402492,687.8300372,161.9878515,2046.53208,743.9434338,1009.589399,229.7449363,117.2440353,101.7127729,88.38291255,131.3913305,132.5642608,1469.178198,674.1350008,3827.80112,4983.630061,1407.628758,2997.895043,1352.258896,68.61607892,62.51046434,113.7054142,259.3546492,214.6568482,296.0227944,147.870746,267.6626272,238.4772143,101.8398143,605.2729228,43.06264012,17.32377452,208.7991015,252.1527552,802.316568,181.5026349,406.6011694,75.45474907,91.06616135,947.7709957,1850.854608,2021.765422,539.2851945,409.8889857,471.8672376
8,483.0043889,338.8397001,54.57390259,315.4394214,228.3531887,257.3773591,89.26878469,0,0,1063.670664,225.3091006,49.10815866,261.3073669,147.7948503,10.475824,257.9335623,33.88840309,518.1839295,86.54995265,32.83606787,1028.539374,634.0835773,54.67209433,191.0109648,2.715149794,370.6277589,306.4903916,147.9788863,27.09326289,289.4663516,118.4289935,143.5779414,139.6663954,524.0334593,131.6789103,11.95462424,20.9495395,102.5910829,36.53204261,11.3310085,619.4009552,355.2935258,4.03713336,277.075804,48.66330497,5.012390461,95.35609688,77.7013925,636.1960258,186.5188846,79.86367354,9.189202817,534.4464223,1063.244252,77.09000554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.10734149,148.2592404,22.38746781,10.01049169,37.55557092,30.19139792,170.0669672,74.24736506,2.538438327,5.194280815,6.99293151,5.497048938,34.22574059,0.033228189,0.023504751,13.072491,16.16060197,8.318105712,0.278469095,59.66009406,26.61425347,22.64123534,18.11039952,107.4552167,58.22870371,55.30764602,23.33147103,178.5695595,0.089988908,0.276973823,40.41711845,71.639037,92.63059283,36.21241184,65.70956582,29.21193479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.768681029,17.12391892,18.70516842,4.989411867,1.604711277,1.847355513
801,272.4095854,191.1021605,30.77912856,177.9046402,128.7888866,145.1582248,50.34669081,0,0,599.899486,127.0720517,27.69650432,147.3747094,83.35479932,5.908258682,145.4719179,19.11271626,292.2504902,48.81329707,18.51920985,580.0857942,357.6167182,30.8345077,107.7282504,1.531316996,209.0303038,172.857478,83.45859374,15.28032598,163.2560917,66.79275337,80.97650538,78.77043301,295.5495657,74.26557232,6.742287045,11.81532819,57.86033211,20.60370218,6.390574078,349.3358679,200.3819516,2.276902343,156.2679483,27.44561134,2.826937475,53.77987326,43.82279872,358.8081177,105.1947626,45.04230334,5.182617358,301.4223714,599.6589941,43.47798267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.13205356,83.6167106,12.62630519,5.645815968,21.18096179,17.02764277,95.91604774,41.87476222,1.431653518,2.929521793,3.943942575,3.100279949,19.3029712,0.018740362,0.013256441,7.372752576,9.114415899,4.691327409,0.15705375,33.64768905,15.01016951,12.76942751,10.21408198,60.60365436,32.84039939,31.19295242,13.15871346,100.7114237,0.050752833,0.156210432,22.79484562,40.4036916,52.24271657,20.42343367,37.05952988,16.47523548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.945447326,9.657716909,10.54952562,2.813977781,0.905040914,1.041889807
