1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,52,19577.33333,23,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,13,14,9,19,18,40,152,153,157,999,153,999,116,43,18,13,,,,,,,,,,,
2,52,8733.615385,24.76923077,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,23,36,43,84,81,80,77,75,40,26,25,,,,,,,,,,,,,,,
3,52,16264.81818,24.14285714,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,19,18,25,23,40,53,116,140,154,151,141,149,116,106,107,19,,,,,,,,,,,
4,52,8872.363636,25.1,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,40,37,43,40,53,109,84,82,80,40,,,,,,,,,,,,,,,,,
5,52,8278.8,24.8125,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,23,18,9,67,80,79,999,84,43,21,,,,,,,,,,,,,,,,
6,52,9441.428571,24.5,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23,21,19,18,9,84,82,83,53,40,23,,,,,,,,,,,,,,,,
7,52,16444.88889,24,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,19,21,40,140,152,149,116,53,43,18,,,,,,,,,,,,,,,,
8,52,23697.66667,19.42256976,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,9,19,18,21,25,23,43,138,137,132,116,43,23,16,,,,,,,,,,,,
9,52,13365.71429,24.66666667,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,23,19,18,63,9,25,,,,,,,,,,,,,,,,,,,,
10,52,23689.33333,19.42256976,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,18,23,40,145,151,152,151,140,139,43,37,19,,,,,,,,,,,,,,
11,52,7970.857143,24.83333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,23,19,18,9,2,57,58,2,9,21,,,,,,,,,,,,,,,,
12,52,7360.111111,25.25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,137,132,232,134,137,138,139,145,75,77,70,71,76,999,77,75,139,137,,,,,,,,,
13,52,8445.714286,25.08333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,116,138,132,232,133,135,139,84,82,83,80,81,116,,,,,,,,,,,,,,
14,52,4616,24,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,151,152,153,82,81,76,82,151,,,,,,,,,,,,,,,,,,,
15,52,4584.833333,23.91666667,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,153,151,149,84,82,83,80,84,153,,,,,,,,,,,,,,,,,,
16,52,5685.714286,24.28571429,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,151,152,153,84,81,71,999,999,75,81,151,,,,,,,,,,,,,,,,
17,52,10836,25.25,0.4,0.4,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,18,19,9,62,61,16,,,,,,,,,,,,,,,,,,,,
18,52,11119.71429,25,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,36,26,23,21,62,2,21,36,,,,,,,,,,,,,,,,,,,
19,52,14922.28571,19.42256976,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,13,9,19,18,24,43,113,129,999,999,999,116,43,14,,,,,,,,,,,,
20,52,18813.88235,23.42857143,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,16,10,9,19,23,40,139,153,155,153,152,40,18,14,,,,,,,,,,,,
21,52,19290.13333,19.42256976,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,24,9,18,19,24,43,113,423,124,323,113,43,24,,,,,,,,,,,,,,
22,52,5993,25.5,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18,19,9,999,76,999,77,75,999,9,18,,,,,,,,,,,,,,,,
23,52,8812.166667,24.85714286,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,21,23,9,76,999,999,66,21,,,,,,,,,,,,,,,,,,,
24,52,3817,19,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,10,0,154,151,143,841,84,83,82,841,143,154,,,,,,,,,,,,,,,,,
25,26,344,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,223,124,999,999,223,,,,,,,,,,,,,,,,,,,,,,
26,24,2590,22.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,16,271,19,25,50,52,999,223,423,124,52,50,16,,,,,,,,,,,,,,
27,26,1143.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,223,423,124,999,999,999,999,223,,,,,,,,,,,,,,,,,,,
28,36,515,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,223,124,125,999,223,,,,,,,,,,,,,,,,,,,,,,
29,52,1118,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,124,999,423,223,124,127,124,,,,,,,,,,,,,,,,,,,,
30,52,684.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,124,423,223,999,999,999,999,124,,,,,,,,,,,,,,,,,,,
31,24,658,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,124,423,223,999,999,124,,,,,,,,,,,,,,,,,,,,,
32,52,761.25,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,223,124,999,999,999,999,215,117,138,999,135,999,999,223,,,,,,,,,,,,,
33,36,1610.666667,19.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,7,0,110,50,52,999,110,999,110,,,,,,,,,,,,,,,,,,,,
34,52,2492,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,96,971,999,999,96,,,,,,,,,,,,,,,,,,,,,,
35,52,5085.333333,22,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,96,971,100,999,999,999,999,96,,,,,,,,,,,,,,,,,,,
36,52,4661.25,24.125,0.5,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,12,0,971,95,96,100,90,88,87,999,999,90,91,971,,,,,,,,,,,,,,,
37,52,2808.5,21,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,96,97,98,999,999,999,94,96,,,,,,,,,,,,,,,,,,,
38,52,1118,19.5,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,168,999,172,173,168,,,,,,,,,,,,,,,,,,,,,,
39,10,1740,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,43,41,45,44,999,999,999,999,999,43,,,,,,,,,,,,,,,,,
40,10,1641,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,43,41,45,44,999,999,999,999,999,999,43,,,,,,,,,,,,,,,,
41,10,1740,20.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,43,41,45,44,999,999,999,999,999,999,43,,,,,,,,,,,,,,,,
42,52,2502,21.83333333,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,169,170,172,999,999,999,999,173,169,,,,,,,,,,,,,,,,,,
43,12,1037,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,173,172,999,168,999,999,999,999,999,999,999,173,,,,,,,,,,,,,,,
44,12,1402,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,173,172,999,168,999,999,999,999,999,999,173,,,,,,,,,,,,,,,,
45,52,8630.333333,25.2,0,0,0.571428571,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,21,18,19,169,170,168,30,,,,,,,,,,,,,,,,,,,
46,52,5786.666667,24.66666667,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,16,18,30,170,169,168,2,5,9,,,,,,,,,,,,,,,,,
47,52,5726,24.9,0,0,0.571428571,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,24,26,169,170,168,21,,,,,,,,,,,,,,,,,,,,
